"dataset_root","split","label","filename","relative_path","full_path","size_bytes","modified_utc"
"Fundus","all","unlabeled","20051212_36548_0400_PP.png","dataset01\IMAGES\20051212_36548_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051212_36548_0400_PP.png","3353264","2011-02-25T11:54:24.0000000Z"
"Fundus","all","unlabeled","20051212_36640_0400_PP.png","dataset01\IMAGES\20051212_36640_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051212_36640_0400_PP.png","3115937","2011-02-25T11:54:55.0000000Z"
"Fundus","all","unlabeled","20051212_37442_0400_PP.png","dataset01\IMAGES\20051212_37442_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051212_37442_0400_PP.png","3114899","2011-02-25T11:54:29.0000000Z"
"Fundus","all","unlabeled","20051212_38000_0400_PP.png","dataset01\IMAGES\20051212_38000_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051212_38000_0400_PP.png","3142710","2011-02-25T11:55:14.0000000Z"
"Fundus","all","unlabeled","20051212_38043_0400_PP.png","dataset01\IMAGES\20051212_38043_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051212_38043_0400_PP.png","3128237","2011-02-25T11:55:22.0000000Z"
"Fundus","all","unlabeled","20051212_38076_0400_PP.png","dataset01\IMAGES\20051212_38076_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051212_38076_0400_PP.png","3053444","2011-02-25T11:52:59.0000000Z"
"Fundus","all","unlabeled","20051212_38106_0400_PP.png","dataset01\IMAGES\20051212_38106_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051212_38106_0400_PP.png","3040442","2011-02-25T11:55:11.0000000Z"
"Fundus","all","unlabeled","20051212_41144_0400_PP.png","dataset01\IMAGES\20051212_41144_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051212_41144_0400_PP.png","3167246","2011-02-25T11:55:20.0000000Z"
"Fundus","all","unlabeled","20051212_41169_0400_PP.png","dataset01\IMAGES\20051212_41169_0400_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051212_41169_0400_PP.png","3215719","2011-02-25T11:55:46.0000000Z"
"Fundus","all","unlabeled","20051213_61406_0100_PP.png","dataset01\IMAGES\20051213_61406_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051213_61406_0100_PP.png","2805551","2011-02-25T11:54:30.0000000Z"
"Fundus","all","unlabeled","20051213_61802_0100_PP.png","dataset01\IMAGES\20051213_61802_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051213_61802_0100_PP.png","2812133","2011-02-25T11:53:38.0000000Z"
"Fundus","all","unlabeled","20051213_61892_0100_PP.png","dataset01\IMAGES\20051213_61892_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051213_61892_0100_PP.png","3535575","2011-02-25T11:54:16.0000000Z"
"Fundus","all","unlabeled","20051213_61951_0100_PP.png","dataset01\IMAGES\20051213_61951_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051213_61951_0100_PP.png","3523711","2011-02-25T11:53:20.0000000Z"
"Fundus","all","unlabeled","20051213_62046_0100_PP.png","dataset01\IMAGES\20051213_62046_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051213_62046_0100_PP.png","3538830","2011-02-25T11:56:09.0000000Z"
"Fundus","all","unlabeled","20051213_62188_0100_PP.png","dataset01\IMAGES\20051213_62188_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051213_62188_0100_PP.png","2881299","2011-02-25T11:55:18.0000000Z"
"Fundus","all","unlabeled","20051213_62251_0100_PP.png","dataset01\IMAGES\20051213_62251_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051213_62251_0100_PP.png","2821744","2011-02-25T11:53:04.0000000Z"
"Fundus","all","unlabeled","20051213_62314_0100_PP.png","dataset01\IMAGES\20051213_62314_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051213_62314_0100_PP.png","2769690","2011-02-25T11:53:15.0000000Z"
"Fundus","all","unlabeled","20051213_62383_0100_PP.png","dataset01\IMAGES\20051213_62383_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051213_62383_0100_PP.png","3456590","2011-02-25T11:55:09.0000000Z"
"Fundus","all","unlabeled","20051213_62437_0100_PP.png","dataset01\IMAGES\20051213_62437_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051213_62437_0100_PP.png","3486167","2011-02-25T11:53:39.0000000Z"
"Fundus","all","unlabeled","20051213_62518_0100_PP.png","dataset01\IMAGES\20051213_62518_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051213_62518_0100_PP.png","3735009","2011-02-25T11:55:26.0000000Z"
"Fundus","all","unlabeled","20051213_62572_0100_PP.png","dataset01\IMAGES\20051213_62572_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051213_62572_0100_PP.png","3713841","2011-02-25T11:54:26.0000000Z"
"Fundus","all","unlabeled","20051213_62648_0100_PP.png","dataset01\IMAGES\20051213_62648_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051213_62648_0100_PP.png","2829284","2011-02-25T11:54:25.0000000Z"
"Fundus","all","unlabeled","20051213_62705_0100_PP.png","dataset01\IMAGES\20051213_62705_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051213_62705_0100_PP.png","2817260","2011-02-25T11:56:05.0000000Z"
"Fundus","all","unlabeled","20051214_40361_0100_PP.png","dataset01\IMAGES\20051214_40361_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_40361_0100_PP.png","3412548","2011-02-25T11:55:54.0000000Z"
"Fundus","all","unlabeled","20051214_40456_0100_PP.png","dataset01\IMAGES\20051214_40456_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_40456_0100_PP.png","3415471","2011-02-25T11:55:16.0000000Z"
"Fundus","all","unlabeled","20051214_40529_0100_PP.png","dataset01\IMAGES\20051214_40529_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_40529_0100_PP.png","3579166","2011-02-25T11:54:25.0000000Z"
"Fundus","all","unlabeled","20051214_40596_0100_PP.png","dataset01\IMAGES\20051214_40596_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_40596_0100_PP.png","3569490","2011-02-25T11:56:08.0000000Z"
"Fundus","all","unlabeled","20051214_40719_0100_PP.png","dataset01\IMAGES\20051214_40719_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_40719_0100_PP.png","2735731","2011-02-25T11:52:31.0000000Z"
"Fundus","all","unlabeled","20051214_40767_0100_PP.png","dataset01\IMAGES\20051214_40767_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_40767_0100_PP.png","2745515","2011-02-25T11:53:05.0000000Z"
"Fundus","all","unlabeled","20051214_40849_0100_PP.png","dataset01\IMAGES\20051214_40849_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_40849_0100_PP.png","2868660","2011-02-25T11:54:59.0000000Z"
"Fundus","all","unlabeled","20051214_40912_0100_PP.png","dataset01\IMAGES\20051214_40912_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_40912_0100_PP.png","2844579","2011-02-25T11:54:05.0000000Z"
"Fundus","all","unlabeled","20051214_40994_0100_PP.png","dataset01\IMAGES\20051214_40994_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_40994_0100_PP.png","2807107","2011-02-25T11:55:19.0000000Z"
"Fundus","all","unlabeled","20051214_41055_0100_PP.png","dataset01\IMAGES\20051214_41055_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_41055_0100_PP.png","2812022","2011-02-25T11:55:34.0000000Z"
"Fundus","all","unlabeled","20051214_41289_0100_PP.png","dataset01\IMAGES\20051214_41289_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_41289_0100_PP.png","2785112","2011-02-25T11:54:17.0000000Z"
"Fundus","all","unlabeled","20051214_41358_0100_PP.png","dataset01\IMAGES\20051214_41358_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_41358_0100_PP.png","2759339","2011-02-25T11:54:19.0000000Z"
"Fundus","all","unlabeled","20051214_41429_0100_PP.png","dataset01\IMAGES\20051214_41429_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_41429_0100_PP.png","2850523","2011-02-25T11:53:31.0000000Z"
"Fundus","all","unlabeled","20051214_41490_0100_PP.png","dataset01\IMAGES\20051214_41490_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_41490_0100_PP.png","2824768","2011-02-25T11:53:49.0000000Z"
"Fundus","all","unlabeled","20051214_41582_0100_PP.png","dataset01\IMAGES\20051214_41582_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_41582_0100_PP.png","2817616","2011-02-25T11:54:45.0000000Z"
"Fundus","all","unlabeled","20051214_41949_0100_PP.png","dataset01\IMAGES\20051214_41949_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_41949_0100_PP.png","2749571","2011-02-25T11:52:41.0000000Z"
"Fundus","all","unlabeled","20051214_42133_0100_PP.png","dataset01\IMAGES\20051214_42133_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_42133_0100_PP.png","2824477","2011-02-25T11:52:49.0000000Z"
"Fundus","all","unlabeled","20051214_42197_0100_PP.png","dataset01\IMAGES\20051214_42197_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_42197_0100_PP.png","2826326","2011-02-25T11:54:10.0000000Z"
"Fundus","all","unlabeled","20051214_42323_0100_PP.png","dataset01\IMAGES\20051214_42323_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_42323_0100_PP.png","2842752","2011-02-25T11:54:06.0000000Z"
"Fundus","all","unlabeled","20051214_42363_0100_PP.png","dataset01\IMAGES\20051214_42363_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_42363_0100_PP.png","2815103","2011-02-25T11:53:12.0000000Z"
"Fundus","all","unlabeled","20051214_50895_0100_PP.png","dataset01\IMAGES\20051214_50895_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_50895_0100_PP.png","2858737","2011-02-25T11:53:05.0000000Z"
"Fundus","all","unlabeled","20051214_50933_0100_PP.png","dataset01\IMAGES\20051214_50933_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_50933_0100_PP.png","2888535","2011-02-25T11:53:14.0000000Z"
"Fundus","all","unlabeled","20051214_51039_0100_PP.png","dataset01\IMAGES\20051214_51039_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_51039_0100_PP.png","3433286","2011-02-25T11:54:18.0000000Z"
"Fundus","all","unlabeled","20051214_51071_0100_PP.png","dataset01\IMAGES\20051214_51071_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_51071_0100_PP.png","3662337","2011-02-25T11:54:35.0000000Z"
"Fundus","all","unlabeled","20051214_51178_0100_PP.png","dataset01\IMAGES\20051214_51178_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_51178_0100_PP.png","2828131","2011-02-25T11:52:53.0000000Z"
"Fundus","all","unlabeled","20051214_51211_0100_PP.png","dataset01\IMAGES\20051214_51211_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_51211_0100_PP.png","2846379","2011-02-25T11:53:16.0000000Z"
"Fundus","all","unlabeled","20051214_51308_0100_PP.png","dataset01\IMAGES\20051214_51308_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_51308_0100_PP.png","2871222","2011-02-25T11:53:29.0000000Z"
"Fundus","all","unlabeled","20051214_51342_0100_PP.png","dataset01\IMAGES\20051214_51342_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_51342_0100_PP.png","2871553","2011-02-25T11:53:24.0000000Z"
"Fundus","all","unlabeled","20051214_51442_0100_PP.png","dataset01\IMAGES\20051214_51442_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_51442_0100_PP.png","2822032","2011-02-25T11:52:40.0000000Z"
"Fundus","all","unlabeled","20051214_51469_0100_PP.png","dataset01\IMAGES\20051214_51469_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_51469_0100_PP.png","2834211","2011-02-25T11:54:23.0000000Z"
"Fundus","all","unlabeled","20051214_51569_0100_PP.png","dataset01\IMAGES\20051214_51569_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_51569_0100_PP.png","3623617","2011-02-25T11:52:51.0000000Z"
"Fundus","all","unlabeled","20051214_51609_0100_PP.png","dataset01\IMAGES\20051214_51609_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_51609_0100_PP.png","3685077","2011-02-25T11:55:46.0000000Z"
"Fundus","all","unlabeled","20051214_51701_0100_PP.png","dataset01\IMAGES\20051214_51701_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_51701_0100_PP.png","2835071","2011-02-25T11:53:36.0000000Z"
"Fundus","all","unlabeled","20051214_51733_0100_PP.png","dataset01\IMAGES\20051214_51733_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_51733_0100_PP.png","2847383","2011-02-25T11:52:36.0000000Z"
"Fundus","all","unlabeled","20051214_51811_0100_PP.png","dataset01\IMAGES\20051214_51811_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_51811_0100_PP.png","3419509","2011-02-25T11:55:00.0000000Z"
"Fundus","all","unlabeled","20051214_51840_0100_PP.png","dataset01\IMAGES\20051214_51840_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_51840_0100_PP.png","3573659","2011-02-25T11:54:32.0000000Z"
"Fundus","all","unlabeled","20051214_51921_0100_PP.png","dataset01\IMAGES\20051214_51921_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_51921_0100_PP.png","3616956","2011-02-25T11:53:37.0000000Z"
"Fundus","all","unlabeled","20051214_51953_0100_PP.png","dataset01\IMAGES\20051214_51953_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_51953_0100_PP.png","2895213","2011-02-25T11:53:45.0000000Z"
"Fundus","all","unlabeled","20051214_52204_0100_PP.png","dataset01\IMAGES\20051214_52204_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_52204_0100_PP.png","3460910","2011-02-25T11:53:31.0000000Z"
"Fundus","all","unlabeled","20051214_52242_0100_PP.png","dataset01\IMAGES\20051214_52242_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_52242_0100_PP.png","2864724","2011-02-25T11:54:08.0000000Z"
"Fundus","all","unlabeled","20051214_52695_0100_PP.png","dataset01\IMAGES\20051214_52695_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_52695_0100_PP.png","2796953","2011-02-25T11:54:45.0000000Z"
"Fundus","all","unlabeled","20051214_52707_0100_PP.png","dataset01\IMAGES\20051214_52707_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_52707_0100_PP.png","2815540","2011-02-25T11:53:27.0000000Z"
"Fundus","all","unlabeled","20051214_56242_0100_PP.png","dataset01\IMAGES\20051214_56242_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_56242_0100_PP.png","3629041","2011-02-25T11:55:39.0000000Z"
"Fundus","all","unlabeled","20051214_56269_0100_PP.png","dataset01\IMAGES\20051214_56269_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_56269_0100_PP.png","3092096","2011-02-25T11:56:00.0000000Z"
"Fundus","all","unlabeled","20051214_56392_0100_PP.png","dataset01\IMAGES\20051214_56392_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_56392_0100_PP.png","2872381","2011-02-25T11:55:15.0000000Z"
"Fundus","all","unlabeled","20051214_56438_0100_PP.png","dataset01\IMAGES\20051214_56438_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_56438_0100_PP.png","2835413","2011-02-25T11:52:57.0000000Z"
"Fundus","all","unlabeled","20051214_56534_0100_PP.png","dataset01\IMAGES\20051214_56534_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_56534_0100_PP.png","3930952","2011-02-25T11:54:14.0000000Z"
"Fundus","all","unlabeled","20051214_56565_0100_PP.png","dataset01\IMAGES\20051214_56565_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_56565_0100_PP.png","3817516","2011-02-25T11:53:39.0000000Z"
"Fundus","all","unlabeled","20051214_56636_0100_PP.png","dataset01\IMAGES\20051214_56636_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_56636_0100_PP.png","3521243","2011-02-25T11:53:51.0000000Z"
"Fundus","all","unlabeled","20051214_56688_0100_PP.png","dataset01\IMAGES\20051214_56688_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_56688_0100_PP.png","3385206","2011-02-25T11:52:58.0000000Z"
"Fundus","all","unlabeled","20051214_56778_0100_PP.png","dataset01\IMAGES\20051214_56778_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_56778_0100_PP.png","2773653","2011-02-25T11:55:02.0000000Z"
"Fundus","all","unlabeled","20051214_56821_0100_PP.png","dataset01\IMAGES\20051214_56821_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_56821_0100_PP.png","2767381","2011-02-25T11:53:24.0000000Z"
"Fundus","all","unlabeled","20051214_56944_0100_PP.png","dataset01\IMAGES\20051214_56944_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_56944_0100_PP.png","3390261","2011-02-25T11:53:22.0000000Z"
"Fundus","all","unlabeled","20051214_56971_0100_PP.png","dataset01\IMAGES\20051214_56971_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_56971_0100_PP.png","3376977","2011-02-25T11:53:54.0000000Z"
"Fundus","all","unlabeled","20051214_57125_0100_PP.png","dataset01\IMAGES\20051214_57125_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_57125_0100_PP.png","2844683","2011-02-25T11:56:12.0000000Z"
"Fundus","all","unlabeled","20051214_57154_0100_PP.png","dataset01\IMAGES\20051214_57154_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_57154_0100_PP.png","2842093","2011-02-25T11:55:39.0000000Z"
"Fundus","all","unlabeled","20051214_57230_0100_PP.png","dataset01\IMAGES\20051214_57230_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_57230_0100_PP.png","2755543","2011-02-25T11:53:40.0000000Z"
"Fundus","all","unlabeled","20051214_57260_0100_PP.png","dataset01\IMAGES\20051214_57260_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_57260_0100_PP.png","3370708","2011-02-25T11:53:11.0000000Z"
"Fundus","all","unlabeled","20051214_57377_0100_PP.png","dataset01\IMAGES\20051214_57377_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_57377_0100_PP.png","3467732","2011-02-25T11:55:31.0000000Z"
"Fundus","all","unlabeled","20051214_57404_0100_PP.png","dataset01\IMAGES\20051214_57404_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_57404_0100_PP.png","3461596","2011-02-25T11:53:31.0000000Z"
"Fundus","all","unlabeled","20051214_57761_0100_PP.png","dataset01\IMAGES\20051214_57761_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_57761_0100_PP.png","3523021","2011-02-25T11:53:50.0000000Z"
"Fundus","all","unlabeled","20051214_57817_0100_PP.png","dataset01\IMAGES\20051214_57817_0100_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051214_57817_0100_PP.png","3469319","2011-02-25T11:55:59.0000000Z"
"Fundus","all","unlabeled","20051216_43814_0200_PP.png","dataset01\IMAGES\20051216_43814_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051216_43814_0200_PP.png","1481631","2011-02-25T11:55:26.0000000Z"
"Fundus","all","unlabeled","20051216_43913_0200_PP.png","dataset01\IMAGES\20051216_43913_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051216_43913_0200_PP.png","1474094","2011-02-25T11:55:00.0000000Z"
"Fundus","all","unlabeled","20051216_44066_0200_PP.png","dataset01\IMAGES\20051216_44066_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051216_44066_0200_PP.png","1456032","2011-02-25T11:53:40.0000000Z"
"Fundus","all","unlabeled","20051216_44092_0200_PP.png","dataset01\IMAGES\20051216_44092_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051216_44092_0200_PP.png","1475697","2011-02-25T11:55:32.0000000Z"
"Fundus","all","unlabeled","20051216_44221_0200_PP.png","dataset01\IMAGES\20051216_44221_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051216_44221_0200_PP.png","1440916","2011-02-25T11:54:33.0000000Z"
"Fundus","all","unlabeled","20051216_44252_0200_PP.png","dataset01\IMAGES\20051216_44252_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051216_44252_0200_PP.png","1425723","2011-02-25T11:54:42.0000000Z"
"Fundus","all","unlabeled","20051216_44398_0200_PP.png","dataset01\IMAGES\20051216_44398_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051216_44398_0200_PP.png","1475095","2011-02-25T11:53:14.0000000Z"
"Fundus","all","unlabeled","20051216_44420_0200_PP.png","dataset01\IMAGES\20051216_44420_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051216_44420_0200_PP.png","1478474","2011-02-25T11:53:34.0000000Z"
"Fundus","all","unlabeled","20051216_44635_0200_PP.png","dataset01\IMAGES\20051216_44635_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051216_44635_0200_PP.png","1472746","2011-02-25T11:53:08.0000000Z"
"Fundus","all","unlabeled","20051216_44660_0200_PP.png","dataset01\IMAGES\20051216_44660_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051216_44660_0200_PP.png","1476543","2011-02-25T11:53:07.0000000Z"
"Fundus","all","unlabeled","20051216_44811_0200_PP.png","dataset01\IMAGES\20051216_44811_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051216_44811_0200_PP.png","1491515","2011-02-25T11:54:23.0000000Z"
"Fundus","all","unlabeled","20051216_44832_0200_PP.png","dataset01\IMAGES\20051216_44832_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051216_44832_0200_PP.png","1489729","2011-02-25T11:54:00.0000000Z"
"Fundus","all","unlabeled","20051216_44939_0200_PP.png","dataset01\IMAGES\20051216_44939_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051216_44939_0200_PP.png","1457187","2011-02-25T11:54:17.0000000Z"
"Fundus","all","unlabeled","20051216_44961_0200_PP.png","dataset01\IMAGES\20051216_44961_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051216_44961_0200_PP.png","1468302","2011-02-25T11:52:38.0000000Z"
"Fundus","all","unlabeled","20051216_45076_0200_PP.png","dataset01\IMAGES\20051216_45076_0200_PP.png","C:\Users\VICTUS\Desktop\Refracto AI\backend\data\Fundus\dataset01\IMAGES\20051216_45076_0200_PP.png","1468346","2011-02-25T11:53:37.0000000Z"
